"AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_WAC","AIRPORT_COUNTRY_NAME","AIRPORT_COUNTRY_CODE_ISO","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","CITY_MARKET_WAC","LATITUDE","LONGITUDE",
"AAR","Aarhus Airport","Aarhus, Denmark",419,"Denmark","DK","","","",30130,"Aarhus, Denmark",419,56.30000000,10.61888889,
"AAU","Asau W Sam","Asau, Samoa",892,"Samoa","WS","","","",30131,"Asau, Samoa",892,-13.51666667,-172.65000000,
"AAX","Araxa Airport","Araxa, Brazil",316,"Brazil","BR","","","",30132,"Araxa, Brazil",316,-19.56805556,-46.92916667,
"AAX","Araxa Airport","Araxa, Brazil",316,"Brazil","BR","","","",30132,"Araxa, Brazil",316,-19.56333333,-46.96027778,
"ABA","Abakan Airport","Abakan, U.S.S.R.",786,"U.S.S.R.","SU","","","",36387,"Abakan, U.S.S.R.",786,53.74000000,91.38500000,
"ABA","Abakan Airport","Abakan, Russia",770,"Russia","RU","","","",36387,"Abakan, Russia",770,53.74000000,91.38500000,
"ABA","Abakan Airport","Abakan, Russia",770,"Russia","RU","","","",36387,"Abakan, Russia",770,53.74000000,91.38527778,
"ABD","Abadan Airport","Abadan, Iran",632,"Iran","IR","","","",30134,"Abadan, Iran",632,30.36611111,48.23222222,
"ABD","Abadan Airport","Abadan, Iran",632,"Iran","IR","","","",30134,"Abadan, Iran",632,30.36611111,48.23222222,
"ABD","Abadan Airport","Abadan, Iran",632,"Iran","IR","","","",30134,"Abadan, Iran",632,30.36527778,48.23305556,
"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA",23,"United States","US","Pennsylvania","PA","42",30135,"Allentown/Bethlehem/Easton, PA",23,40.65472222,-75.43833333,
"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA",23,"United States","US","Pennsylvania","PA","42",30135,"Allentown/Bethlehem/Easton, PA",23,40.65222222,-75.44027778,
"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA",23,"United States","US","Pennsylvania","PA","42",30135,"Allentown/Bethlehem/Easton, PA",23,40.65222222,-75.44055556,
"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA",23,"United States","US","Pennsylvania","PA","42",30135,"Allentown/Bethlehem/Easton, PA",23,40.65222222,-75.44027778,
"ABE","Lehigh Valley International","Allentown/Bethlehem/Easton, PA",23,"United States","US","Pennsylvania","PA","42",30135,"Allentown/Bethlehem/Easton, PA",23,40.65222222,-75.44055556,
"ABI","Abilene Regional","Abilene, TX",74,"United States","US","Texas","TX","48",30136,"Abilene, TX",74,32.40944444,-99.67972222,
"ABI","Abilene Regional","Abilene, TX",74,"United States","US","Texas","TX","48",30136,"Abilene, TX",74,32.41111111,-99.68166667,
"ABI","Abilene Regional","Abilene, TX",74,"United States","US","Texas","TX","48",30136,"Abilene, TX",74,32.41138889,-99.68194444,
"ABJ","Abidjan Felix Houphouet Boigny International","Abidjan, Cote d'Ivoire",533,"Cote d'Ivoire","CI","","","",30137,"Abidjan, Cote d'Ivoire",533,5.25555556,-3.92916667,
"ABJ","Abidjan Felix Houphouet Boigny International","Abidjan, Cote d'Ivoire",533,"Cote d'Ivoire","CI","","","",30137,"Abidjan, Cote d'Ivoire",533,5.26138889,-3.92583333,
"ABJ","Felix Houphouet Boigny Abidjan","Abidjan, Cote d'Ivoire",533,"Cote d'Ivoire","CI","","","",30137,"Abidjan, Cote d'Ivoire",533,5.26138889,-3.92583333,
"ABJ","Felix Houphouet Boigny Abidjan International","Abidjan, Cote d'Ivoire",533,"Cote d'Ivoire","CI","","","",30137,"Abidjan, Cote d'Ivoire",533,5.26138889,-3.92583333,
"ABJ","Abidjan Felix Houphouet Boigny International","Abidjan, Cote d'Ivoire",533,"Cote d'Ivoire","CI","","","",30137,"Abidjan, Cote d'Ivoire",533,5.26138889,-3.92583333,
"ABJ","Felix Houphouet Boigny Abidjan International","Abidjan, Cote d'Ivoire",533,"Cote d'Ivoire","CI","","","",30137,"Abidjan, Cote d'Ivoire",533,5.26138889,-3.92583333,
"ABK","Kabri Dar Airport","Kabri Dar, Ethiopia",522,"Ethiopia","ET","","","",30138,"Kabri Dar, Ethiopia",522,6.73388889,44.26611111,
"ABK","Kebri Dahar","Kabri Dar, Ethiopia",522,"Ethiopia","ET","","","",30138,"Kabri Dar, Ethiopia",522,6.73277778,44.24166667,
"ABK","Kebri Dahar","Kabri Dar, Ethiopia",522,"Ethiopia","ET","","","",30138,"Kabri Dar, Ethiopia",522,6.73277778,44.24138889,
"ABK","Kebri Dahar","Kabri Dar, Ethiopia",522,"Ethiopia","ET","","","",30138,"Kabri Dar, Ethiopia",522,6.73277778,44.24166667,
"ABK","Kebri Dahar","Kabri Dar, Ethiopia",522,"Ethiopia","ET","","","",30138,"Kabri Dar, Ethiopia",522,6.73277778,44.24138889,
"ABL","Ambler River","Ambler, AK",1,"United States","US","Alaska","AK","02",30139,"Ambler, AK",1,67.08750000,-157.84583333,
"ABQ","Albuquerque International Sunport","Albuquerque, NM",86,"United States","US","New Mexico","NM","35",30140,"Albuquerque, NM",86,35.04166667,-106.60638889,
"ABQ","Albuquerque International Sunport","Albuquerque, NM",86,"United States","US","New Mexico","NM","35",30140,"Albuquerque, NM",86,35.04027778,-106.60916667,
"ABQ","Albuquerque International Sunport","Albuquerque, NM",86,"United States","US","New Mexico","NM","35",30140,"Albuquerque, NM",86,35.03888889,-106.60833333,
"ABQ","Albuquerque International Sunport","Albuquerque, NM",86,"United States","US","New Mexico","NM","35",30140,"Albuquerque, NM",86,35.04027778,-106.60916667,
"ABQ","Albuquerque International Sunport","Albuquerque, NM",86,"United States","US","New Mexico","NM","35",30140,"Albuquerque, NM",86,35.03888889,-106.60833333,
"ABR","Aberdeen Regional","Aberdeen, SD",67,"United States","US","South Dakota","SD","46",30141,"Aberdeen, SD",67,45.44972222,-98.42166667,
"ABR","Aberdeen Regional","Aberdeen, SD",67,"United States","US","South Dakota","SD","46",30141,"Aberdeen, SD",67,45.44916667,-98.42194444,
"ABR","Aberdeen Regional","Aberdeen, SD",67,"United States","US","South Dakota","SD","46",30141,"Aberdeen, SD",67,45.44833333,-98.42250000,
"ABR","Aberdeen Regional","Aberdeen, SD",67,"United States","US","South Dakota","SD","46",30141,"Aberdeen, SD",67,45.44666667,-98.42250000,
"ABR","Aberdeen Regional","Aberdeen, SD",67,"United States","US","South Dakota","SD","46",30141,"Aberdeen, SD",67,45.44916667,-98.42194444,
"ABR","Aberdeen Regional","Aberdeen, SD",67,"United States","US","South Dakota","SD","46",30141,"Aberdeen, SD",67,45.44666667,-98.42250000,
"ABS","Abu Simbel Airport","Abu Simbel, Egypt",591,"Egypt","EG","","","",30142,"Abu Simbel, Egypt",591,22.37222222,31.61527778,
"ABS","Abu Simbel Airport","Abu Simbel, Egypt",591,"Egypt","EG","","","",30142,"Abu Simbel, Egypt",591,22.37472222,31.60944444,
"ABS","Abu Simbel Airport","Abu Simbel, Egypt",591,"Egypt","EG","","","",30142,"Abu Simbel, Egypt",591,22.37583333,31.61166667,
"ABS","Abu Simbel Airport","Abu Simbel, Egypt",591,"Egypt","EG","","","",30142,"Abu Simbel, Egypt",591,22.37472222,31.60944444,
"ABS","Abu Simbel Airport","Abu Simbel, Egypt",591,"Egypt","EG","","","",30142,"Abu Simbel, Egypt",591,22.37583333,31.61166667,
"ABT","Al-Baha Airport","Al-Baha, Saudi Arabia",670,"Saudi Arabia","SA","","","",30143,"Al-Baha, Saudi Arabia",670,20.29611111,41.63416667,
"ABT","King Saud Bin Abdulaziz","Al-Baha, Saudi Arabia",670,"Saudi Arabia","SA","","","",30143,"Al-Baha, Saudi Arabia",670,20.29611111,41.63416667,
"ABT","Al Baha","Al-Baha, Saudi Arabia",670,"Saudi Arabia","SA","","","",30143,"Al-Baha, Saudi Arabia",670,20.29611111,41.63416667,
"ABT","King Saud Bin Abdulaziz","Al-Baha, Saudi Arabia",670,"Saudi Arabia","SA","","","",30143,"Al-Baha, Saudi Arabia",670,20.29611111,41.63416667,
"ABV","Abuja Nnamdi Azikiwe International","Abuja, Nigeria",555,"Nigeria","NG","","","",30144,"Abuja, Nigeria",555,9.00555556,7.26611111,
"ABV","Abuja Nnamdi Azikiwe International","Abuja, Nigeria",555,"Nigeria","NG","","","",30144,"Abuja, Nigeria",555,9.00666667,7.26305556,
"ABV","Nnamdi Azikiwe International","Abuja, Nigeria",555,"Nigeria","NG","","","",30144,"Abuja, Nigeria",555,9.00666667,7.26305556,
"ABV","Abuja Nnamdi Azikiwe International","Abuja, Nigeria",555,"Nigeria","NG","","","",30144,"Abuja, Nigeria",555,9.00666667,7.26305556,
"ABV","Nnamdi Azikiwe International","Abuja, Nigeria",555,"Nigeria","NG","","","",30144,"Abuja, Nigeria",555,9.00666667,7.26305556,
"ABX","Albury Airport","Albury, Australia",802,"Australia","AU","","","",30145,"Albury, Australia",802,-36.06833333,146.97666667,
"ABX","Albury Airport","Albury, Australia",802,"Australia","AU","","","",30145,"Albury, Australia",802,-36.06777778,146.95805556,
"ABY","Southwest Georgia Regional","Albany, GA",34,"United States","US","Georgia","GA","13",30146,"Albany, GA",34,31.53222222,-84.19611111,
"ABY","Southwest Georgia Regional","Albany, GA",34,"United States","US","Georgia","GA","13",30146,"Albany, GA",34,31.53555556,-84.19444444,
"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom",493,"United Kingdom","GB","","","",30147,"Aberdeen, United Kingdom",493,57.20416667,-2.19861111,
"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom",493,"United Kingdom","GB","","","",30147,"Aberdeen, United Kingdom",493,57.20194444,-2.19777778,
"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom",493,"United Kingdom","GB","","","",30147,"Aberdeen, United Kingdom",493,57.20250000,-2.19805556,
"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom",493,"United Kingdom","GB","","","",30147,"Aberdeen, United Kingdom",493,57.20361111,-2.19916667,
"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom",493,"United Kingdom","GB","","","",30147,"Aberdeen, United Kingdom",493,57.20194444,-2.19777778,
"ABZ","Aberdeen Dyce","Aberdeen, United Kingdom",493,"United Kingdom","GB","","","",30147,"Aberdeen, United Kingdom",493,57.20361111,-2.19916667,
"ACA","General Juan N Alvarez International","Acapulco, Mexico",148,"Mexico","MX","","","",30148,"Acapulco, Mexico",148,16.75555556,-99.76694444,
"ACA","General Juan N Alvarez International","Acapulco, Mexico",148,"Mexico","MX","","","",30148,"Acapulco, Mexico",148,16.75694444,-99.75388889,
"ACB","Antrim County","Bellaire, MI",43,"United States","US","Michigan","MI","26",30149,"Bellaire, MI",43,44.98472222,-85.19916667,
"ACB","Antrim County","Bellaire, MI",43,"United States","US","Michigan","MI","26",30149,"Bellaire, MI",43,44.98861111,-85.19833333,
"ACC","Accra Kotoka International","Accra, Ghana",529,"Ghana","GH","","","",30150,"Accra, Ghana",529,5.59527778,-0.17083333,
"ACC","Accra Kotoka International","Accra, Ghana",529,"Ghana","GH","","","",30150,"Accra, Ghana",529,5.60444444,-0.16750000,
"ACE","Lanzarote","Arrecife, Spain",482,"Spain","ES","","","",30151,"Arrecife, Spain",482,28.94250000,-13.60472222,
"ACE","Lanzarote","Arrecife, Spain",482,"Spain","ES","","","",30151,"Arrecife, Spain",482,28.94555556,-13.60527778,
"ACH","St Gallen Altenrhein","Altenrhein, Switzerland",486,"Switzerland","CH","","","",30152,"Altenrhein, Switzerland",486,47.48527778,9.56000000,
"ACH","St Gallen Altenrhein","Altenrhein, Switzerland",486,"Switzerland","CH","","","",30152,"Altenrhein, Switzerland",486,47.48500000,9.56000000,
"ACI","Alderney Airport","Alderney, United Kingdom",493,"United Kingdom","GB","","","",30153,"Alderney, United Kingdom",493,49.70694444,-2.21527778,
"ACI","Alderney Airport","Alderney, United Kingdom",493,"United Kingdom","GB","","","",30153,"Alderney, United Kingdom",493,49.70611111,-2.21472222,
"ACI","Alderney Airport","Alderney, United Kingdom",493,"United Kingdom","GB","","","",30153,"Alderney, United Kingdom",493,49.70666667,-2.21444444,
"ACI","Alderney Airport","Alderney, United Kingdom",493,"United Kingdom","GB","","","",30153,"Alderney, United Kingdom",493,49.70666667,-2.21472222,
"ACI","Alderney Airport","Alderney, United Kingdom",493,"United Kingdom","GB","","","",30153,"Alderney, United Kingdom",493,49.70611111,-2.21472222,
"ACI","Alderney Airport","Alderney, United Kingdom",493,"United Kingdom","GB","","","",30153,"Alderney, United Kingdom",493,49.70666667,-2.21472222,
"ACK","Nantucket Memorial","Nantucket, MA",13,"United States","US","Massachusetts","MA","25",30154,"Nantucket, MA",13,41.25666667,-70.05972222,
"ACK","Nantucket Memorial","Nantucket, MA",13,"United States","US","Massachusetts","MA","25",30154,"Nantucket, MA",13,41.25305556,-70.06027778,
"ACK","Nantucket Memorial","Nantucket, MA",13,"United States","US","Massachusetts","MA","25",30154,"Nantucket, MA",13,41.25305556,-70.06000000,
"ACK","Nantucket Memorial","Nantucket, MA",13,"United States","US","Massachusetts","MA","25",30154,"Nantucket, MA",13,41.25305556,-70.06027778,
"ACK","Nantucket Memorial","Nantucket, MA",13,"United States","US","Massachusetts","MA","25",30154,"Nantucket, MA",13,41.25305556,-70.06000000,
"ACT","Waco Regional","Waco, TX",74,"United States","US","Texas","TX","48",30155,"Waco, TX",74,31.61138889,-97.22861111,
"ACT","Waco Regional","Waco, TX",74,"United States","US","Texas","TX","48",30155,"Waco, TX",74,31.61222222,-97.23027778,
"ACU","Achutupo Airport","Achutupo, Panama",162,"Panama","PA","","","",30156,"Achutupo, Panama",162,8.43333333,-77.96666667,
"ACV","Arcata","Arcata/Eureka, CA",91,"United States","US","California","CA","06",30157,"Eureka/Arcata, CA",91,40.97916667,-124.10750000,
"ACV","Arcata","Arcata/Eureka, CA",91,"United States","US","California","CA","06",30157,"Eureka/Arcata, CA",91,40.97805556,-124.10861111,
"ACV","Arcata","Arcata/Eureka, CA",91,"United States","US","California","CA","06",30157,"Eureka/Arcata, CA",91,40.97777778,-124.10833333,
"ACV","California Redwood Coast Humboldt County","Arcata/Eureka, CA",91,"United States","US","California","CA","06",30157,"Eureka/Arcata, CA",91,40.97777778,-124.10833333,
"ACV","Arcata","Arcata/Eureka, CA",91,"United States","US","California","CA","06",30157,"Eureka/Arcata, CA",91,40.97805556,-124.10861111,
"ACV","California Redwood Coast Humboldt County","Arcata/Eureka, CA",91,"United States","US","California","CA","06",30157,"Eureka/Arcata, CA",91,40.97777778,-124.10833333,
"ACY","Nafec Atlantic City","Atlantic City, NJ",21,"United States","US","New Jersey","NJ","34",30158,"Atlantic City, NJ",21,39.45611111,-74.57805556,
"ACY","Nafec Atl","Atlantic City, NJ",21,"United States","US","New Jersey","NJ","34",30158,"Atlantic City, NJ",21,39.45666667,-74.57777778,
"ACY","Atlantic City International","Atlantic City, NJ",21,"United States","US","New Jersey","NJ","34",30158,"Atlantic City, NJ",21,39.45750000,-74.57805556,
"ACY","Atlantic City International","Atlantic City, NJ",21,"United States","US","New Jersey","NJ","34",30158,"Atlantic City, NJ",21,39.45750000,-74.57722222,
"ADA","Adana Sakirpasa","Adana, Turkey",679,"Turkey","TR","","","",30159,"Adana, Turkey",679,36.98361111,35.28083333,
"ADA","Adana International","Adana, Turkey",679,"Turkey","TR","","","",30159,"Adana, Turkey",679,36.98222222,35.28027778,
"ADB","Adnan Menderes","Izmir, Turkey",679,"Turkey","TR","","","",30160,"Izmir, Turkey",679,38.29472222,27.16000000,
"ADB","Adnan Menderes","Izmir, Turkey",679,"Turkey","TR","","","",30160,"Izmir, Turkey",679,38.29222222,27.15583333,
"ADC","Andakombe Airport","Andakombe, Papua New Guinea",804,"Papua New Guinea","PG","","","",30161,"Andakombe, Papua New Guinea",804,-7.13611111,145.74416667,
"ADC","Andakombe Airport","Andakombe, Papua New Guinea",804,"Papua New Guinea","PG","","","",30161,"Andakombe, Papua New Guinea",804,-7.13638889,145.74388889,
"ADD","Haile Selassie I International","Addis Ababa, Ethiopia",522,"Ethiopia","ET","","","",30162,"Addis Ababa, Ethiopia",522,8.97805556,38.79944444,
"ADD","Bole International","Addis Ababa, Ethiopia",522,"Ethiopia","ET","","","",30162,"Addis Ababa, Ethiopia",522,8.97805556,38.79944444,
"ADE","Aden International","Aden, South Yemen",667,"South Yemen","YD","","","",30163,"Aden, South Yemen",667,12.82777778,45.03055556,
"ADE","Aden International","Aden, Yemen",694,"Yemen","YE","","","",30163,"Aden, Yemen",694,12.83444444,45.02888889,
"ADE","Aden International","Aden, Yemen",694,"Yemen","YE","","","",30163,"Aden, Yemen",694,12.82944444,45.02888889,
"ADJ","King Abdullah Ben","Amman, Jordan",639,"Jordan","JO","","","",30164,"Amman, Jordan",639,31.97222222,35.99000000,
"ADJ","Marka International","Amman, Jordan",639,"Jordan","JO","","","",30164,"Amman, Jordan",639,31.97222222,35.99000000,
"ADJ","Marka International","Amman, Jordan",639,"Jordan","JO","","","",30164,"Amman, Jordan",639,31.97277778,35.99166667,
"ADK","Adak NS","Adak Island, AK",1,"United States","US","Alaska","AK","02",30165,"Adak Island, AK",1,51.88277778,-176.64472222,
"ADK","Adak","Adak Island, AK",1,"United States","US","Alaska","AK","02",30165,"Adak Island, AK",1,51.87805556,-176.64611111,
"ADK","Adak","Adak Island, AK",1,"United States","US","Alaska","AK","02",30165,"Adak Island, AK",1,51.87805556,-176.64583333,
"ADK","Adak","Adak Island, AK",1,"United States","US","Alaska","AK","02",30165,"Adak Island, AK",1,51.88361111,-176.64250000,
"ADK","Adak","Adak Island, AK",1,"United States","US","Alaska","AK","02",30165,"Adak Island, AK",1,51.87805556,-176.64611111,
"ADK","Adak","Adak Island, AK",1,"United States","US","Alaska","AK","02",30165,"Adak Island, AK",1,51.88361111,-176.64250000,
"ADL","Adelaide International","Adelaide, Australia",802,"Australia","AU","","","",30166,"Adelaide, Australia",802,-34.94833333,138.53472222,
"ADL","Adelaide International","Adelaide, Australia",802,"Australia","AU","","","",30166,"Adelaide, Australia",802,-34.94500000,138.53055556,
"ADM","Ardmore Municipal","Ardmore, OK",73,"United States","US","Oklahoma","OK","40",30167,"Ardmore, OK",73,34.30305556,-97.01972222,
"ADM","Ardmore Municipal","Ardmore, OK",73,"United States","US","Oklahoma","OK","40",30167,"Ardmore, OK",73,34.30416667,-97.02055556,
"ADM","Ardmore Municipal","Ardmore, OK",73,"United States","US","Oklahoma","OK","40",30167,"Ardmore, OK",73,34.30388889,-97.02055556,
"ADM","Ardmore Municipal","Ardmore, OK",73,"United States","US","Oklahoma","OK","40",30167,"Ardmore, OK",73,34.30416667,-97.02055556,
"ADM","Ardmore Municipal","Ardmore, OK",73,"United States","US","Oklahoma","OK","40",30167,"Ardmore, OK",73,34.30388889,-97.02055556,
"ADN","Andes Airport","Andes, Colombia",327,"Colombia","CO","","","",30168,"Andes, Colombia",327,5.66666667,-75.88333333,
"ADN","Andes Airport","Andes, Colombia",327,"Colombia","CO","","","",30168,"Andes, Colombia",327,5.69805556,-75.87972222,
"ADN","Andes Airport","Andes, Colombia",327,"Colombia","CO","","","",30168,"Andes, Colombia",327,5.69777778,-75.88027778,
"ADN","Andes Airport","Andes, Colombia",327,"Colombia","CO","","","",30168,"Andes, Colombia",327,5.69805556,-75.87972222,
"ADN","Andes Airport","Andes, Colombia",327,"Colombia","CO","","","",30168,"Andes, Colombia",327,5.69777778,-75.88027778,
"ADO","Andamooka Airport","Andamooka, Australia",802,"Australia","AU","","","",30169,"Andamooka, Australia",802,-30.43777778,137.13722222,
"ADQ","Kodiak Airport","Kodiak, AK",1,"United States","US","Alaska","AK","02",30070,"Kodiak, AK",1,57.75000000,-152.49388889,
"ADQ","Kodiak Airport","Kodiak, AK",1,"United States","US","Alaska","AK","02",30070,"Kodiak, AK",1,57.74972222,-152.49388889,
